METHOD|FULL_PATH|AUTH|CONTROLLER|SOURCE_FILE
POST|/api/v1/production/work-orders|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.createWorkOrder|src/modules/production/production.routes.ts
DELETE|/api/v1/production/work-orders/:id|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.deleteWorkOrder|src/modules/production/production.routes.ts
GET|/api/v1/production/work-orders/:id|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getWorkOrder|src/modules/production/production.routes.ts
PUT|/api/v1/production/work-orders/:id|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.updateWorkOrder|src/modules/production/production.routes.ts
POST|/api/v1/production/work-orders/:id/assign|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.assignOperator|src/modules/production/production.routes.ts
PATCH|/api/v1/production/work-orders/:id/status|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.updateWorkOrderStatus|src/modules/production/production.routes.ts
GET|/api/v1/rider|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listRiders|src/modules/rider/rider.routes.ts
POST|/api/v1/rider|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.createRider|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/:riderId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getRiderById|src/modules/rider/rider.routes.ts
PUT|/api/v1/rider/:riderId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.updateRider|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/:riderId/compliance|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getRiderCompliance|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/:riderId/contract|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getRiderContract|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/:riderId/location|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getRiderLocation|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/:riderId/shifts|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listRiderShifts|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/:riderId/training|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getRiderTraining|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/audit/logs|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listAuditLogs|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/compliance|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listCompliance|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/compliance/:riderId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getRiderCompliance|src/modules/rider/rider.routes.ts
POST|/api/v1/rider/compliance/:riderId/suspend|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.suspendRider|src/modules/rider/rider.routes.ts
POST|/api/v1/rider/compliance/:riderId/unsuspend|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.unsuspendRider|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/contracts|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listContracts|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/contracts/:riderId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getRiderContract|src/modules/rider/rider.routes.ts
POST|/api/v1/rider/contracts/:riderId/renew|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.renewContract|src/modules/rider/rider.routes.ts
POST|/api/v1/rider/contracts/:riderId/terminate|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.terminateContract|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/dashboard/counts|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getDashboardCounts|src/modules/rider/rider.routes.ts
POST|/api/v1/rider/dispatch/assign|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.assignOrder|src/modules/rider/rider.routes.ts
POST|/api/v1/rider/dispatch/auto-assign|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.autoAssignOrders|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/dispatch/auto-assign/rules|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getAutoAssignRules|src/modules/rider/rider.routes.ts
PUT|/api/v1/rider/dispatch/auto-assign/rules|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.updateAutoAssignRule|src/modules/rider/rider.routes.ts
POST|/api/v1/rider/dispatch/batch-assign|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.batchAssignOrders|src/modules/rider/rider.routes.ts
POST|/api/v1/rider/dispatch/batch-assign-by-store|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.batchAssignByStore|src/modules/rider/rider.routes.ts
POST|/api/v1/rider/dispatch/cluster-metrics|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.computeClusterMetrics|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/dispatch/clusters|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listClusters|src/modules/rider/rider.routes.ts
POST|/api/v1/rider/dispatch/clusters|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.saveClusters|src/modules/rider/rider.routes.ts
DELETE|/api/v1/rider/dispatch/clusters/:clusterId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.deleteCluster|src/modules/rider/rider.routes.ts
POST|/api/v1/rider/dispatch/clusters/:clusterId/assign|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.assignCluster|src/modules/rider/rider.routes.ts
PUT|/api/v1/rider/dispatch/clusters/:clusterId/orders|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.updateClusterOrders|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/dispatch/group-delivery|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listGroupDeliveryOrders|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/dispatch/group-delivery/filter-options|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getGroupDeliveryFilterOptions|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/dispatch/group-orders|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.groupOrders|src/modules/rider/rider.routes.ts
POST|/api/v1/rider/dispatch/manual-order|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.createManualOrder|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/dispatch/map|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getMapData|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/dispatch/map/orders|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getMapOrders|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/dispatch/map/riders|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getMapRiders|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/dispatch/orders/:orderId/assignment|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getOrderAssignmentDetails|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/dispatch/orders/:orderId/recommendations|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getRecommendedRiders|src/modules/rider/rider.routes.ts
POST|/api/v1/rider/dispatch/simulate|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.simulateAutoAssign|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/dispatch/unassigned|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listUnassignedOrders|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/dispatch/unassigned/count|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getUnassignedOrdersCount|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/distribution|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getRiderDistribution|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/fleet|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listVehicles|src/modules/rider/rider.routes.ts
POST|/api/v1/rider/fleet|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.createVehicle|src/modules/rider/rider.routes.ts
DELETE|/api/v1/rider/fleet/:vehicleId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.deleteVehicle|src/modules/rider/rider.routes.ts
PUT|/api/v1/rider/fleet/:vehicleId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.updateVehicle|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/fleet/maintenance|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listMaintenanceTasks|src/modules/rider/rider.routes.ts
POST|/api/v1/rider/fleet/maintenance|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.createMaintenanceTask|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/fleet/maintenance/:taskId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getMaintenanceTaskById|src/modules/rider/rider.routes.ts
PUT|/api/v1/rider/fleet/maintenance/:taskId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.updateMaintenanceTask|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/fleet/summary|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getFleetSummary|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/fleet/vehicles|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listVehicles|src/modules/rider/rider.routes.ts
POST|/api/v1/rider/fleet/vehicles|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.createVehicle|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/fleet/vehicles/:vehicleId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getVehicleById|src/modules/rider/rider.routes.ts
PUT|/api/v1/rider/fleet/vehicles/:vehicleId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.updateVehicle|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/health|public|(handler)|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/hr/access|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listRiderAccess|src/modules/rider/rider.routes.ts
PUT|/api/v1/rider/hr/access/:riderId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.updateRiderAccess|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/hr/compliance/:riderId/suspension|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getRiderSuspension|src/modules/rider/rider.routes.ts
PUT|/api/v1/rider/hr/compliance/:riderId/suspension|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.manageSuspension|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/hr/compliance/:riderId/violations|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getRiderViolations|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/hr/compliance/alerts|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listComplianceAlerts|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/hr/contracts|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listContracts|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/hr/contracts/:riderId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getRiderContract|src/modules/rider/rider.routes.ts
PUT|/api/v1/rider/hr/contracts/:riderId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.updateContract|src/modules/rider/rider.routes.ts
POST|/api/v1/rider/hr/contracts/:riderId/renew|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.renewContract|src/modules/rider/rider.routes.ts
POST|/api/v1/rider/hr/contracts/:riderId/terminate|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.terminateContract|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/hr/dashboard/summary|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getHRDashboardSummary|src/modules/rider/rider.routes.ts
DELETE|/api/v1/rider/hr/devices/:riderId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.unassignDevice|src/modules/rider/rider.routes.ts
POST|/api/v1/rider/hr/devices/:riderId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.assignDevice|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/hr/documents|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listDocuments|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/hr/documents/:documentId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getDocumentById|src/modules/rider/rider.routes.ts
PUT|/api/v1/rider/hr/documents/:documentId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.reviewDocument|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/hr/documents/:documentId/download|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.downloadDocument|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/hr/documents/:documentId/history|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getDocumentHistory|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/hr/documents/:documentId/rejection-reason|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getDocumentRejectionReason|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/hr/riders|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listHRRiders|src/modules/rider/rider.routes.ts
POST|/api/v1/rider/hr/riders|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.onboardRider|src/modules/rider/rider.routes.ts
GET|/api/v1/rider/hr/riders/:riderId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getRiderHR|src/modules/rider/rider.routes.ts
PUT|/api/v1/rider/hr/riders/:riderId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.updateRiderHR|src/modules/rider/rider.routes.ts
